problem,numSols,gap,stage3Time
30n20b8,1,200.0,0.10785081600000002
academictimetablesmall,1,inf,197.74024906
arki001,1,2.5687011294084514,0.22412237600000007
bab2,1,10.21891067060049,19.68842297799999
cmflsp50-24-8-8,1,14.33847957363952,11.021343714
csched007,1,62.10826210826211,2.9683953880000002
csched008,1,9.826589595375722,0.05631060600000004
dws008-01,1,42.229790131774465,8.587602205
germanrr,1,5.313851880539813,0.31573867800000066
ic97p,1,11.39015728056824,0.02682147700000001
ic97t,1,11.567732115677414,0.706396844
icir97p,1,22.023715415019762,0.230281791
icir97t,1,7.5450980392157145,0.05580922900000007
lectsched-5-obj,1,825.0,36.018494821
momentum1,1,135.37153833524084,4.339611062
mushroom-best,1,2082201.2771714188,0.7127001130000004
neos-1456979,1,88.63636363636364,0.81918794
neos-1582420,1,131.86813186813185,0.10739027000000001
neos-2746589-doon,1,6.124887959366653,3.7216442249999986
neos-3024952-loue,1,81.44341456121971,1280.366918825
neos-3216931-puriri,1,119.67190128854986,329.245479706
neos-3381206-awhea,1,4.856512141280353,0.12609298399999996
neos-3656078-kumeu,1,23.44255325609973,14.230062484000001
neos-4300652-rahue,1,172.57190885318778,142.625565658
neos-4338804-snowy,1,40520.46227056424,0.143538836
neos-4387871-tavua,1,40.18067572309823,4.837692715
neos-4532248-waihi,1,949.3506493506494,3.984252113999986
neos-4722843-widden,1,144.31214745147008,5.355560360999998
neos-5049753-cuanza,1,58.36299012160402,19.961010119999983
neos-5104907-jarama,0,0,3273.0071499640003
neos-5107597-kakapo,1,46077.03703703704,27.811011975
neos-5114902-kasavu,1,34.80916030534351,128.86627070300005
neos-848589,1,1101940.6630024412,3.289430944000003
neos-960392,1,3.7815126050420167,0.6389619160000013
neos16,1,0.8968609865470852,1.7180191379999998
neos20,1,61.52073732718894,2.397969076
nh97p,1,11.56558533145275,2.356956831
nh97t,1,12.411847672778562,1.370650634
ns1830653,1,523.712540005819,3.4174896480000005
physiciansched3-3,1,908.2074450759736,9.850903180000003
physiciansched6-2,1,2.0274105911929285,0.2113891849999998
piperout-08,1,20.65491183879093,1.07408785
piperout-27,1,529.3943870014771,0.516165811
proteindesign121hz512p9,1,5.227427019687712,0.6579940420000003
rB12-111111,1,54.86673711400728,0.7570440879999998
rC10-100001,1,322.6112250993429,0.07846222800000024
rC12-100000,1,112.54144218814753,0.23522900299999971
radiationm18-12-05,1,140.74917454172834,0.04403952199999983
radiationm40-10-02,1,101.03072208487845,0.24771811199999938
rd-rplusc-21,1,58.31999439013864,3.5845009789999995
rocI-4-11,1,66.44128113287874,7.338610710999999
rocII-5-11,1,93.13161036910056,5.779625123000001
satellites2-60-fs,1,352.6315789460388,2.3749715800000217
supportcase26,1,4012.603633184522,0.00558921599999998
supportcase33,1,100.0,0.15358722499999988
swath,1,163.5275109114249,4.038880526
swath1,1,139.31358284861642,0.5414555749999999
timtab1,1,55.74851066719366,0.030006615
timtab2,1,69.53846574737365,3.512084094
traininstance2,1,144.72291840712893,0.01576475999999999
traininstance6,1,3043.1601272534463,0.007138104000000006
unitcal_7,1,8.968623857841463,10.744123944000002
